Product,Category,Brand,Description,Cost_Price,Sale_Price,"Image url",Date,Customer_Type,Discount_Band,Units_Sold,Total_Revenue,Total_Cost,Month,Year,Discount_Band,Discount,Total_Revenue_After_Discount
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",24,4056,2832,January,2022,Medium,10,3650.40
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",24,4056,2832,January,2022,Low,6,3812.64
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",24,4056,2832,January,2022,None,0,4056.00
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",24,3336,2328,January,2022,High,5,3169.20
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",24,3336,2328,January,2022,Medium,10,3002.40
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",24,3336,2328,January,2022,Low,6,3135.84
"QuadCast S","Streaming Microphone",HyperX,"A USB condenser microphone featuring customizable RGB lighting, tap-to-mute functionality, and four polar patterns for versatile recording options. Ideal for gaming, streaming, and content creation.",97,139,https://absentdata.com/wp-content/uploads/2024/11/hyper_x_color_gif.gif,"2022-01-06 00:00:00",Education," Low ",24,3336,2328,January,2022,None,0,3336.00
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",1,149,104,January,2022,High,5,141.55
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",1,149,104,January,2022,Medium,10,134.10
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",1,149,104,January,2022,Low,6,140.06
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Education," Low ",1,149,104,January,2022,None,0,149.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",2,458,320,January,2022,High,5,435.10
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",2,458,320,January,2022,Medium,10,412.20
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",2,458,320,January,2022,Low,6,430.52
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",2,458,320,January,2022,None,0,458.00
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",14,2086,1456,January,2022,High,5,1981.70
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",14,2086,1456,January,2022,Medium,10,1877.40
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",14,2086,1456,January,2022,Low,6,1960.84
"Arctis 7P+","Wireless Gaming Headset",SteelSeries,"A wireless gaming headset with excellent sound quality and long battery life, designed specifically for compatibility with PlayStation 5. It features a retractable microphone, comfortable ear cushions, and a durable build.",104,149,https://absentdata.com/wp-content/uploads/2024/11/Arc_Headset-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",14,2086,1456,January,2022,None,0,2086.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",8,1352,944,January,2022,High,5,1284.40
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",8,1352,944,January,2022,Medium,10,1216.80
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",8,1352,944,January,2022,Low,6,1270.88
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",8,1352,944,January,2022,None,0,1352.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",24,4056,2832,January,2022,High,5,3853.20
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",24,4056,2832,January,2022,Medium,10,3650.40
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",24,4056,2832,January,2022,Low,6,3812.64
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2022-01-06 00:00:00",Government," Medium ",24,4056,2832,January,2022,None,0,4056.00
